# lambba_val.val 0.1250
#time (ps)      gradients (kcal/mol*lam)
535200.000            18.2534741529
535400.000            18.2731568903
535600.000            18.3045248706
535800.000            18.6421111721
536000.000            18.2811382552
536200.000            17.8034262909
536400.000            17.6779916694
536600.000            18.2388781102
536800.000            18.4182120435
537000.000            17.8626556646
537200.000            18.6771140052
537400.000            18.7070688072
537600.000            18.7466692286
537800.000            18.2997575064
538000.000            18.1078998282
538200.000            18.4440916309
538400.000            18.5579387952
538600.000            18.5622335977
538800.000            18.4358731253
539000.000            18.1203423321
539200.000            18.1742959627
539400.000            18.2045853353
539600.000            18.6899802669
539800.000            18.7699716973
540000.000            18.4112068159
540200.000            18.4933814944
540400.000            18.2055932574
540600.000            18.5344327496
540800.000            18.0312515539
541000.000            18.9614130302
541200.000            17.7902084395
541400.000            17.8619385497
541600.000            18.1681199270
541800.000            18.4696575806
542000.000            18.1592664370
542200.000            18.2166023617
542400.000            18.4038700420
542600.000            18.2821296919
542800.000            17.7815193884
543000.000            18.3264460644
543200.000            18.6505919023
543400.000            17.6304578568
543600.000            18.3849279616
543800.000            18.2327219993
544000.000            18.4242611179
544200.000            18.7610758671
544400.000            18.6263101534
544600.000            18.4158830360
544800.000            18.1026977357
545000.000            18.7052330571
545200.000            18.3857594662
545400.000            18.4137799615
545600.000            18.6900863546
545800.000            18.3596427974
546000.000            18.3735066630
546200.000            18.6044999099
546400.000            17.9937096134
546600.000            18.3179802185
546800.000            18.5712875810
547000.000            18.1668829883
547200.000            18.6667870288
547400.000            18.5435632892
547600.000            18.8460046155
547800.000            18.9921475086
548000.000            19.4058908432
548200.000            19.0463569001
548400.000            18.7624067963
